# x		y		z	 configuration saved for N: 125
2.803818E-01	3.093951E-01	3.473447E-01	9.673035E-01	1.932479E-01	-1.642536E-01	-1
8.966706E-01	7.617751E-01	5.785696E-01	6.477948E-01	7.582515E-01	7.359777E-02	-1
5.177537E-01	1.712649E-01	1.708622E-01	5.594852E-01	2.292047E-01	7.965184E-01	19
9.118341E-01	6.289757E-01	2.022029E-01	7.232370E-01	2.757057E-01	-6.331782E-01	-1
3.043325E-01	4.364064E-01	2.359574E-01	9.418106E-01	1.922405E-01	-2.757469E-01	-1
7.661565E-01	6.175274E-01	3.264254E-01	-5.310905E-01	5.191361E-01	-6.696571E-01	-1
3.497966E-01	1.671019E-01	8.121832E-01	7.892052E-01	-6.111386E-01	6.053807E-02	21
6.066078E-01	4.291742E-01	3.514932E-01	-9.746945E-01	-7.379208E-02	2.110101E-01	-1
9.317298E-01	1.139317E-01	7.781361E-01	-2.970373E-01	-9.196611E-01	-2.568897E-01	-1
2.105740E-02	1.901468E-01	9.210780E-01	-5.237801E-01	-4.378071E-01	-7.307389E-01	79
4.118880E-01	4.471992E-01	8.253311E-01	8.609732E-01	5.035447E-01	7.188857E-02	-1
7.450596E-01	9.327839E-01	5.366231E-01	-7.730702E-01	-4.838231E-01	-4.102166E-01	99
8.619002E-01	1.501611E-01	1.130902E-02	-9.083409E-01	-4.535327E-02	-4.157643E-01	79
5.880523E-01	9.505230E-02	5.051190E-01	-3.349112E-01	-8.962190E-01	2.909056E-01	51
2.417759E-01	8.827658E-01	3.129866E-01	1.905163E-01	5.037547E-01	8.425763E-01	-1
5.477592E-01	9.310838E-01	6.120736E-01	2.884275E-01	2.500029E-01	-9.242879E-01	-1
2.886282E-01	7.437513E-02	3.624185E-01	-8.256381E-01	4.990035E-01	-2.632816E-01	-1
1.983946E-01	1.609386E-01	9.393790E-01	-1.139209E-01	-9.773676E-01	1.782544E-01	18
8.236658E-01	1.408794E-01	4.523211E-01	4.970399E-01	-1.808619E-01	-8.486698E-01	96
7.762319E-01	3.948247E-01	2.833149E-01	1.173461E-01	-1.833475E-01	9.760192E-01	-1
4.232874E-01	8.783870E-01	7.283638E-01	6.912595E-01	5.460657E-01	4.732574E-01	6
7.892372E-01	6.197403E-01	3.721080E-02	-1.721303E-01	6.932692E-02	9.826316E-01	-1
4.888026E-01	2.312550E-01	6.398401E-01	1.455418E-01	1.552380E-01	9.770971E-01	82
7.980687E-01	3.846493E-01	4.515307E-01	2.728714E-01	8.729900E-01	-4.042644E-01	-1
8.767249E-01	5.773166E-01	4.627791E-01	7.069711E-01	-1.844304E-01	6.827718E-01	61
9.091098E-01	4.207697E-01	5.787852E-01	8.638592E-02	8.623310E-01	-4.989215E-01	-1
7.717238E-02	5.153981E-01	5.880460E-01	8.555036E-01	-4.086454E-01	3.179978E-01	-1
6.354459E-01	1.527735E-01	3.473205E-02	8.747337E-01	4.467612E-01	-1.877378E-01	-1
1.388438E-01	2.922793E-02	1.775953E-01	-7.728137E-02	-9.919707E-01	1.001090E-01	115
6.185420E-01	2.701190E-01	8.244822E-01	6.983415E-01	6.379349E-01	-3.245892E-01	-1
4.355156E-01	8.525174E-01	9.725789E-02	-6.403704E-02	-9.473013E-01	-3.138780E-01	32
6.977853E-01	4.910775E-01	8.859412E-01	5.249806E-01	-7.791511E-01	3.425186E-01	80
4.197152E-01	2.273529E-01	1.493724E-02	-8.646971E-01	6.280751E-02	-4.983514E-01	-1
7.120437E-01	1.341865E-02	9.536997E-01	-1.013008E-01	-1.814878E-02	9.946903E-01	114
1.398038E-01	3.098566E-01	5.488676E-01	-3.916834E-01	-7.392026E-01	5.478719E-01	-1
2.678601E-01	8.081474E-01	7.432349E-01	-1.728646E-02	7.088536E-01	-7.051438E-01	-1
2.832930E-01	4.645049E-01	3.747462E-02	2.624766E-01	-2.145026E-01	9.407947E-01	40
9.209879E-02	7.830063E-01	8.761331E-01	6.177955E-01	-4.540934E-01	6.419719E-01	-1
9.214469E-01	4.553210E-01	3.530000E-01	7.809885E-01	1.182712E-01	6.132446E-01	-1
6.589331E-01	6.180617E-01	5.120909E-01	-1.612347E-01	-5.276145E-01	8.340421E-01	-1
2.106019E-01	1.718012E-01	2.438765E-01	-6.690740E-01	3.942566E-01	-6.300014E-01	86
4.959711E-01	9.813903E-01	2.060519E-01	4.582005E-01	6.440051E-01	-6.126253E-01	-1
7.297770E-01	7.947943E-01	6.852051E-01	-3.756944E-01	-6.388297E-01	6.713794E-01	-1
6.905163E-02	2.679858E-02	8.975147E-01	2.627874E-01	1.110034E-01	9.584472E-01	-1
5.973680E-01	3.299159E-01	1.918970E-02	6.947379E-01	2.158101E-01	-6.861234E-01	-1
6.858884E-01	5.399875E-01	1.675284E-01	-1.406391E-01	9.738149E-01	-1.786203E-01	-1
8.658104E-01	3.604852E-01	7.445511E-01	-7.298172E-02	1.430422E-01	9.870221E-01	-1
4.609171E-01	6.068472E-01	6.326926E-01	3.416109E-01	4.810248E-01	8.074139E-01	120
3.274368E-01	3.193175E-02	6.858846E-01	-7.249767E-01	6.581498E-02	6.856217E-01	-1
3.776335E-01	3.546711E-01	5.655184E-01	8.544103E-01	2.666674E-01	-4.459502E-01	-1
2.148044E-01	2.726668E-01	8.086787E-02	6.877851E-02	-9.346062E-01	-3.489709E-01	-1
6.378082E-01	4.891112E-01	7.170814E-01	-6.387090E-01	3.640508E-01	6.778774E-01	-1
1.481119E-02	6.632724E-01	7.123562E-01	-6.025584E-01	-7.978895E-01	1.719431E-02	101
5.132582E-01	7.291716E-01	3.214272E-01	-3.391062E-01	-9.405727E-01	1.816255E-02	8
4.696184E-01	7.822334E-01	8.872891E-01	7.166030E-01	-4.153931E-01	-5.602935E-01	-1
2.689076E-01	6.369102E-01	9.668332E-01	-5.053547E-01	4.420725E-01	-7.410726E-01	-1
9.225986E-01	9.309507E-01	5.072479E-01	6.711123E-01	6.477186E-01	-3.606507E-01	-1
7.045268E-01	3.518453E-01	6.268582E-01	4.889501E-01	2.833381E-01	8.250135E-01	44
8.076195E-01	2.923868E-01	1.042672E-01	-4.861503E-01	6.642710E-01	5.678045E-01	-1
1.640527E-01	3.555394E-01	9.047153E-01	8.346596E-01	-4.145085E-01	3.626652E-01	46
8.931010E-02	6.579774E-02	3.555805E-01	5.580831E-01	7.136661E-01	4.233486E-01	-1
5.008661E-01	4.188573E-01	1.390214E-01	7.408154E-01	-2.820638E-01	6.096168E-01	-1
6.371307E-01	4.194768E-02	3.478868E-01	6.001939E-02	6.036316E-01	7.950010E-01	-1
6.849649E-01	8.081590E-01	4.178673E-01	-2.392814E-01	-6.020607E-01	-7.617528E-01	-1
1.941967E-01	7.744975E-01	9.438191E-02	-9.390682E-01	9.122667E-02	-3.314039E-01	104
8.004486E-01	6.353177E-01	6.978365E-01	7.613656E-01	5.740915E-01	3.012332E-01	-1
2.907724E-01	5.995313E-02	5.362654E-02	-4.412110E-01	-6.470883E-01	-6.217793E-01	18
2.448612E-01	9.208876E-01	5.760090E-01	5.736634E-01	-7.958886E-01	-1.935759E-01	17
3.766221E-02	8.760179E-01	1.999709E-01	3.509408E-01	8.854517E-01	-3.046569E-01	-1
3.565856E-01	8.694612E-01	4.386824E-01	6.446739E-01	6.106053E-01	4.599530E-01	-1
3.343745E-01	7.098839E-01	1.840695E-01	-5.712855E-01	1.042136E-01	8.141084E-01	-1
7.926960E-01	7.708815E-01	1.316507E-01	8.535391E-01	4.363837E-01	2.846756E-01	104
9.987117E-01	6.685294E-02	6.091278E-01	-6.142456E-02	-8.722466E-01	-4.851937E-01	-1
8.680259E-01	2.264860E-01	6.314822E-01	2.396411E-01	8.829332E-01	4.037339E-01	61
1.462395E-01	8.452532E-01	4.516714E-01	-6.023210E-01	5.869708E-01	-5.409942E-01	-1
5.433129E-01	4.553274E-01	5.199326E-01	-9.663954E-01	-6.469714E-02	2.487853E-01	70
4.745239E-01	5.923959E-01	2.037684E-01	1.292814E-01	6.325126E-01	-7.636846E-01	122
1.345838E-01	5.917615E-01	8.578731E-01	9.456172E-01	3.148427E-01	-8.174431E-02	-1
7.649864E-01	9.877107E-01	1.625317E-01	8.075518E-01	-5.838944E-01	-8.323104E-02	-1
7.821783E-02	7.018540E-01	2.628122E-01	9.450039E-01	-1.182892E-01	-3.049186E-01	-1
7.000840E-01	6.632354E-01	8.667136E-01	-9.539274E-01	-2.803876E-01	1.067959E-01	85
1.647691E-02	3.218834E-01	2.369287E-01	-6.262717E-01	7.354503E-01	2.586440E-01	74
5.365922E-01	9.784475E-01	4.045963E-02	3.938865E-01	-8.812945E-01	-2.611003E-01	-1
8.505637E-01	4.582107E-01	1.079263E-01	2.649398E-01	-8.041274E-01	5.321523E-01	94
5.351748E-01	6.393991E-01	7.834412E-01	-5.880578E-01	7.028177E-02	-8.057596E-01	-1
6.382404E-01	3.059551E-01	2.233622E-01	-2.133054E-01	4.076378E-01	8.878807E-01	-1
5.317942E-01	4.906784E-01	9.795647E-01	1.804266E-01	-8.949298E-01	4.081016E-01	-1
1.338185E-01	4.483615E-01	3.620909E-01	-7.031675E-01	3.043206E-01	-6.426076E-01	-1
9.000000E-01	9.000000E-01	9.000000E-01	1.000000E+00	0.000000E+00	0.000000E+00	108
